#,Nombre,Tipo,Localidad,Barrio,Dirección,Celular,Teléfono Fijo,Email,Sitio Web,Instagram,Calificación Google,Reseñas,Score Digital,Oportunidad,Servicio Recomendado,Estado,Contactado,Fecha Contacto,Notas
689,Clean El Remolino,Lavandería,Usme,Alfonso López,"Cl 156 #37-26, Alfonso López",3132789166,6016788294,clean.el.remolino@hotmail.com,No,Si,4.3,23,55,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
690,Tienda Naturista Orgánica,Tienda naturista,Antonio Nariño,Quiroga,"Av 176 #116-86, Quiroga",3154077793,,tienda.naturista.organic.bogota@gmail.com,No,Si,4.3,21,55,MEDIA,E-Commerce + Redes Sociales,Pendiente,No,,
691,Verde La Hierba,Tienda naturista,Ciudad Bolívar,El Tunal,"Av 51 #123-65, El Tunal",3226607846,6014785402,verde.la.hierba90@gmail.com,No,Si,4.9,26,55,MEDIA,E-Commerce + Redes Sociales,Pendiente,No,,
692,Sala de Belleza Exclusiva,Sala de belleza,Kennedy,Patio Bonito,"Cr 81 #112-85, Patio Bonito",3158127653,,sala.de.belleza.exclusiv@hotmail.com,No,Si,4.8,12,55,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
693,Centro de Belleza Sensación,Sala de belleza,San Cristóbal,La Gloria,"Dg 110 #94-33 Sur, La Gloria",3232732419,6013638551,centro.de.belleza.sensac.bogota@gmail.com,No,Si,4.9,19,55,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
694,Helados La Crema,Heladería,Teusaquillo,Nicolás de Federmán,"Tv 170 #4-26, Nicolás de Federmán",3132479236,6016026253,helados.la.crema.bogota@outlook.com,No,Si,4.5,18,55,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
695,Helados El Copo,Heladería,La Candelaria,Las Aguas,"Cr 104 #103-13, Las Aguas",3186955817,6012431850,helados.el.copo7@yahoo.com,No,Si,4.1,19,55,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
696,Fritanga El Jardín,Restaurante,Barrios Unidos,Los Andes,"Tv 95 #54-76, Los Andes",3208927383,,fritanga.el.jardin14@hotmail.com,No,Si,3.6,56,53,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
697,Donde El Rancho,Restaurante,Tunjuelito,Santa Lucía,"Cr 166 #120-77 Sur, Santa Lucía",3189464985,,donde.el.rancho31@gmail.com,No,Si,3.8,50,53,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
698,Studio Chic,Estética,Puente Aranda,Salazar Gómez,"Cl 97 #35-57, Salazar Gómez",3039466021,,studio.chic18@outlook.com,No,Si,3.8,34,53,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
699,Spa D'Lujo,Estética,Santa Fe,La Candelaria,"Cl 141 #58-69, La Candelaria",3244345280,6015985043,spa.d.lujo32@gmail.com,No,Si,3.7,43,53,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
700,El Tornillo La Herramienta,Ferretería,Usaquén,Los Cedros,"Tv 59 #141-63, Los Cedros",3173075595,6016125089,el.tornillo.la.herramien1@gmail.com,No,Si,3.5,32,53,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
701,Constructor La Obra,Ferretería,Usme,Gran Yomasa,"Cl 51 #6-81, Gran Yomasa",3112551299,,constructor.la.obra@outlook.com,No,Si,3.7,31,53,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
702,Fashion New Style,Tienda de ropa,Santa Fe,Voto Nacional,"Tv 11 #118-46, Voto Nacional",3115590502,,fashion.new.style.col@gmail.com,No,Si,3.9,34,53,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
703,Ropa Tu Estilo,Tienda de ropa,La Candelaria,Egipto,"Cl 114 #89-10, Egipto",3176609653,,ropa.tu.estilo.bogota@hotmail.com,No,Si,3.5,58,53,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
704,Útiles El Arte,Papelería,Antonio Nariño,Quiroga,"Cl 138 #1-39, Quiroga",3161003451,,utiles.el.arte9@outlook.com,No,Si,3.6,32,53,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
705,Servicio El Mecánico,Taller mecánico,Rafael Uribe,La Picota,"Tv 12 #94-82 Sur, La Picota",3232801645,,servicio.el.mecanico.col@hotmail.com,No,Si,3.5,38,53,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
706,Escuela Del Arte,Academia,Teusaquillo,Armenia,"Av 116 #61-19, Armenia",3004934646,,escuela.del.arte.col@outlook.com,No,Si,3.6,59,53,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
707,Beauty Room Luce Bien,Sala de belleza,Engativá,Álamos,"Dg 34 #42-15, Álamos",3006180877,6014065541,beauty.room.luce.bien.col@outlook.com,No,Si,3.7,34,53,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
708,La Pizza de Artesanal,Pizzería,Ciudad Bolívar,Perdomo Alto,"Av 70 #139-94, Perdomo Alto",3124909141,6013136226,la.pizza.de.artesanal@hotmail.com,No,Si,3.7,59,53,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
709,El Sabor de El Puerto,Restaurante,Puente Aranda,Alcázares,"Cl 156 #118-60, Alcázares",3117956433,,el.sabor.de.el.puerto2@gmail.com,Si,No,3.7,2,50,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
710,Corte La Tijera,Peluquería,Rafael Uribe,Chiguaza,"Cl 78 #51-75 Sur, Chiguaza",3054104512,,corte.la.tijera.bogota@outlook.com,Si,No,3.9,0,50,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
711,Studio Platino,Estética,Usaquén,Los Cedros,"Cl 159 #4-10, Los Cedros",3214391941,6013831606,studio.platino6@yahoo.com,Si,No,3.7,8,50,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
712,Fitness Prime,Gimnasio,Tunjuelito,Venecia,"Av 61 #121-25 Sur, Venecia",3243604843,6012528181,fitness.prime5@outlook.com,Si,No,3.8,4,50,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
713,Centro Fitness El Campeón,Gimnasio,Barrios Unidos,Juan XXIII,"Tv 81 #57-52, Juan XXIII",3138754047,6017663006,centro.fitness.el.campeo.bogota@gmail.com,Si,No,3.7,3,50,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
714,Pet Amigos,Veterinaria,Fontibón,San Pablo,"Tv 40 #61-85, San Pablo",3149797933,,pet.amigos.col@gmail.com,Si,No,3.8,4,50,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
715,Boutique El Guardarropa,Tienda de ropa,Ciudad Bolívar,El Tunal,"Av 126 #147-24, El Tunal",3205540100,6013450488,boutique.el.guardarropa.bogota@outlook.com,Si,No,3.6,0,50,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
716,Moda La Moda,Tienda de ropa,Puente Aranda,Pensilvania,"Av 151 #121-79, Pensilvania",3034335731,6016398541,moda.la.moda1@outlook.com,Si,No,3.8,9,50,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
717,Fashion Vogue,Tienda de ropa,Santa Fe,Santa Fe,"Cl 69 #118-94, Santa Fe",3002945322,,fashion.vogue23@hotmail.com,Si,No,3.8,2,50,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
718,Medicamentos La Pastilla,Farmacia,Barrios Unidos,Juan XXIII,"Dg 101 #146-34, Juan XXIII",3141917239,,medicamentos.la.pastilla5@outlook.com,Si,No,3.6,6,50,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
719,Salud Central,Farmacia,Engativá,Minuto de Dios,"Dg 174 #141-36, Minuto de Dios",3163394633,,salud.central14@gmail.com,Si,No,3.5,0,50,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
720,Colegio La Hormiguita,Jardín infantil,Chapinero,Quinta Camacho,"Cl 155 #82-4, Quinta Camacho",3202780318,,colegio.la.hormiguita60@hotmail.com,Si,No,3.7,1,50,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
721,Clean El Blanqueador,Lavandería,Ciudad Bolívar,Arborizadora,"Cr 100 #113-69 Sur, Arborizadora",3133991059,,clean.el.blanqueador@gmail.com,Si,No,3.5,5,50,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
722,Centro de Belleza Perfecta,Sala de belleza,Engativá,Santa Helenita,"Tv 157 #62-17, Santa Helenita",3029383104,,centro.de.belleza.perfec9@outlook.com,Si,No,3.5,7,50,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
723,Pizzería La Masa,Pizzería,Rafael Uribe,Bravo Páez,"Av 17 #108-6 Sur, Bravo Páez",3188096742,,pizzeria.la.masa.bogota@gmail.com,Si,No,3.0,13,50,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
724,El Sabor de El Arepazo,Restaurante,Santa Fe,Voto Nacional,"Av 67 #10-21, Voto Nacional",3004533363,6017281937,el.sabor.de.el.arepazo6@gmail.com,No,Si,4.9,56,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
725,Ajiaco El Buen Gusto,Restaurante,Fontibón,Capellanía,"Cr 42 #76-11, Capellanía",3106663574,,ajiaco.el.buen.gusto64@gmail.com,No,Si,4.1,33,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
726,Comidas La Abuela,Restaurante,Barrios Unidos,San Fernando,"Cr 128 #1-80, San Fernando",3213296479,,comidas.la.abuela.bogota@yahoo.com,No,Si,4.1,32,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
727,Parrilla Doña Rosa,Restaurante,Engativá,Las Ferias,"Cl 152 #66-62, Las Ferias",3226855393,,parrilla.dona.rosa.bogota@gmail.com,No,Si,4.2,36,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
728,Ajiaco El Llano,Restaurante,La Candelaria,La Candelaria,"Cr 74 #14-13, La Candelaria",3196311756,,ajiaco.el.llano.bogota@gmail.com,No,Si,4.9,52,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
729,Parrilla La Preferida,Restaurante,Mártires,Mártires,"Cr 120 #20-86, Mártires",3059492739,,parrilla.la.preferida2@gmail.com,No,Si,4.9,33,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
730,Donde La Cazuela,Restaurante,Puente Aranda,Alcázares,"Av 22 #73-82, Alcázares",3172222691,6015340924,donde.la.cazuela.bogota@hotmail.com,No,Si,4.3,31,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
731,Cafetería La Brisa,Cafetería,Rafael Uribe,Olaya,"Av 141 #127-56, Olaya",3183998370,6015487784,cafeteria.la.brisa@hotmail.com,No,Si,4.2,58,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
732,Cafetería El Molino,Cafetería,Mártires,Mártires,"Av 19 #59-62, Mártires",3016145738,6012306860,cafeteria.el.molino.col@gmail.com,No,Si,4.9,43,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
733,Coffee Bonito,Cafetería,Teusaquillo,Nicolás de Federmán,"Av 4 #11-33, Nicolás de Federmán",3036268068,,coffee.bonito@gmail.com,No,Si,4.4,38,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
734,Cafetería El Rincón,Cafetería,San Cristóbal,Altamira,"Tv 91 #147-36, Altamira",3161995040,6015937374,cafeteria.el.rincon3@gmail.com,No,Si,5.0,33,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
735,Coffee El Barista,Cafetería,Santa Fe,Voto Nacional,"Dg 165 #58-41, Voto Nacional",3221920768,,coffee.el.barista.col@yahoo.com,No,Si,4.4,30,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
736,Café Ritual,Cafetería,Ciudad Bolívar,Vista Hermosa,"Av 36 #35-83, Vista Hermosa",3247787379,6015389654,cafe.ritual.bogota@gmail.com,No,Si,4.4,55,48,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
737,Barber Bros,Peluquería,Kennedy,Américas,"Cl 148 #119-84 Sur, Américas",3104221031,6015908689,barber.bros.col@gmail.com,No,Si,5.0,51,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
738,Barbería Fresh Cut,Peluquería,Puente Aranda,Salazar Gómez,"Dg 73 #28-49, Salazar Gómez",3171096416,6017166359,barberia.fresh.cut.col@yahoo.com,No,Si,4.4,52,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
739,Barber Corte Real,Peluquería,Mártires,Mártires,"Dg 158 #17-49, Mártires",3032621439,,barber.corte.real.col@hotmail.com,No,Si,4.4,34,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
740,Barber La Moda,Peluquería,La Candelaria,Las Aguas,"Tv 74 #30-84, Las Aguas",3051356761,6017967924,barber.la.moda2@yahoo.com,No,Si,4.0,53,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
741,Corte El Crack,Peluquería,Puente Aranda,Muzú,"Cr 6 #142-73, Muzú",3205016325,6014885954,corte.el.crack@gmail.com,No,Si,4.8,39,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
742,Studio Lorena,Estética,San Cristóbal,La Gloria,"Cr 104 #131-7 Sur, La Gloria",3036288882,,studio.lorena.col@gmail.com,No,Si,4.0,51,48,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
743,Beauty Glamour,Estética,Bosa,El Recreo,"Cr 47 #120-14 Sur, El Recreo",3145917720,,beauty.glamour6@yahoo.com,No,Si,4.6,38,48,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
744,Studio La Perla,Estética,Rafael Uribe,Bravo Páez,"Cr 124 #112-23 Sur, Bravo Páez",3103484232,6017481832,studio.la.perla@outlook.com,No,Si,4.2,41,48,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
745,Beauty Star,Estética,San Cristóbal,Veinte de Julio,"Cl 167 #10-22, Veinte de Julio",3179106722,,beauty.star43@hotmail.com,No,Si,4.2,38,48,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
746,Sonrisas Sonrisa Sana,Clínica dental,Antonio Nariño,San Antonio,"Cl 133 #39-91, San Antonio",3118511595,,sonrisas.sonrisa.sana.col@gmail.com,No,Si,4.1,46,48,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
747,Odontología Dental Plus,Clínica dental,Rafael Uribe,Diana Turbay,"Cl 124 #61-86, Diana Turbay",3057469287,6013472372,odontologia.dental.plus@gmail.com,No,Si,5.0,43,48,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
748,Clínica Dental Integral,Clínica dental,Bosa,San José,"Cl 26 #7-30 Sur, San José",3218977615,,clinica.dental.integral.col@outlook.com,No,Si,4.2,35,48,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
749,CrossFit Power,Gimnasio,Bosa,Olarte,"Cr 136 #118-97 Sur, Olarte",3198346060,6013781632,crossfit.power@gmail.com,No,Si,4.4,37,48,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
750,Gym Total,Gimnasio,Suba,Lisboa,"Dg 29 #121-86, Lisboa",3245958555,,gym.total7@hotmail.com,No,Si,4.4,30,48,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
751,Veterinaria Mi Mascota,Veterinaria,Usaquén,Usaquén,"Cr 56 #50-30, Usaquén",3046220093,6017155126,veterinaria.mi.mascota4@gmail.com,No,Si,4.7,38,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
752,Clínica Veterinaria Peludo,Veterinaria,Ciudad Bolívar,Ismael Perdomo,"Cr 45 #96-62 Sur, Ismael Perdomo",3161180565,6013842618,clinica.veterinaria.pelu.col@hotmail.com,No,Si,4.5,55,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
753,Ferrelectricos El Tubo,Ferretería,Kennedy,Carvajal,"Cl 103 #5-30, Carvajal",3127792331,6016786130,ferrelectricos.el.tubo14@yahoo.com,No,Si,4.4,39,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
754,Ferrelectricos El Ladrillo,Ferretería,Ciudad Bolívar,Perdomo,"Tv 65 #50-72 Sur, Perdomo",3028462698,6012343227,ferrelectricos.el.ladril61@yahoo.com,No,Si,4.2,30,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
755,Ropa Vogue,Tienda de ropa,Mártires,La Pepita,"Av 82 #108-41, La Pepita",3147384625,,ropa.vogue.col@gmail.com,No,Si,5.0,59,48,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
756,Boutique Vogue,Tienda de ropa,Mártires,La Pepita,"Dg 53 #92-89, La Pepita",3222308336,6012739228,boutique.vogue7@gmail.com,No,Si,4.4,51,48,MEDIA,E-Commerce + Pautas Digitales,Pendiente,No,,
757,Apart Hotel La Floresta,Hotel,Los Mártires,El Listón,"Cr 47 #76-95, El Listón",3046557402,6015504670,apart.hotel.la.floresta@hotmail.com,No,Si,4.9,42,48,MEDIA,E-Commerce + WhatsApp Bot,Pendiente,No,,
758,Copias El Cuaderno,Papelería,Mártires,Mártires,"Cr 142 #19-81, Mártires",3171152657,6016982511,copias.el.cuaderno@gmail.com,No,Si,4.4,30,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
759,Copias El Libro,Papelería,Kennedy,Timiza,"Av 173 #71-62, Timiza",3205315476,,copias.el.libro.col@gmail.com,No,Si,4.9,43,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
760,Útiles La Tinta,Papelería,Antonio Nariño,Antonio Nariño,"Tv 175 #93-17, Antonio Nariño",3244350570,6012482104,utiles.la.tinta@gmail.com,No,Si,4.1,34,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
761,Servicio El Especialista,Taller mecánico,Mártires,Eduardo Santos,"Av 150 #53-98, Eduardo Santos",3224904158,,servicio.el.especialista@yahoo.com,No,Si,4.1,32,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
762,Mecánica La Transmisión,Taller mecánico,Rafael Uribe,Chiguaza,"Cr 52 #12-32 Sur, Chiguaza",3008213806,6016884952,mecanica.la.transmision.bogota@hotmail.com,No,Si,4.8,33,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
763,Farmacia El Remedio,Farmacia,Antonio Nariño,Antonio Nariño,"Cl 169 #71-6, Antonio Nariño",3211420438,6016965787,farmacia.el.remedio@hotmail.com,No,Si,4.8,34,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
764,Droguería La Vida,Farmacia,Fontibón,Zona Franca,"Dg 93 #72-32, Zona Franca",3109880851,,drogueria.la.vida.col@yahoo.com,No,Si,4.4,37,48,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
765,Jardín Infantil Las Estrellas,Jardín infantil,Usaquén,Santa Bárbara,"Tv 167 #64-7, Santa Bárbara",3186608281,6017388664,jardin.infantil.las.estr.bogota@gmail.com,No,Si,4.5,39,48,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
766,Instituto De Idiomas,Academia,Los Mártires,Ricaurte,"Dg 56 #17-69, Ricaurte",3243675086,,instituto.de.idiomas.col@yahoo.com,No,Si,4.4,59,48,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
767,Clean El Vapor,Lavandería,Tunjuelito,Santa Lucía,"Dg 63 #72-38 Sur, Santa Lucía",3134409044,6012292447,clean.el.vapor.col@gmail.com,No,Si,5.0,30,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
768,Servicio de Lavado La Espuma,Lavandería,Santa Fe,Santa Fe,"Cl 76 #79-41, Santa Fe",3202324612,,servicio.de.lavado.la.es@yahoo.com,No,Si,4.1,35,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
769,Centro de Belleza Divina,Sala de belleza,Fontibón,Fontibón Centro,"Dg 112 #102-15, Fontibón Centro",3109484733,,centro.de.belleza.divina23@gmail.com,No,Si,4.9,30,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
770,Centro de Belleza Metamorfosis,Sala de belleza,Teusaquillo,Marsella,"Cr 161 #115-93, Marsella",3157554719,,centro.de.belleza.metamo.col@yahoo.com,No,Si,4.5,35,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
771,Pizza House El Queso,Pizzería,Fontibón,El Dorado,"Cl 96 #103-53, El Dorado",3056340831,,pizza.house.el.queso.col@gmail.com,No,Si,4.3,54,48,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
772,El Sabor de La Mesa Grande,Restaurante,Mártires,La Pepita,"Dg 156 #112-56, La Pepita",3015407872,,el.sabor.de.la.mesa.gran1@outlook.com,Si,No,4.2,4,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
773,Rincón El Rancho,Restaurante,La Candelaria,La Candelaria,"Cl 73 #47-78, La Candelaria",3174833438,,rincon.el.rancho.bogota@yahoo.com,No,Si,3.6,271,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
774,Donde Doña Rosa,Restaurante,Usme,Chuniza,"Tv 70 #84-13, Chuniza",3025525853,,donde.dona.rosa9@hotmail.com,No,Si,3.6,71,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
775,Sazón La Hacienda,Restaurante,Mártires,Eduardo Santos,"Av 17 #135-19, Eduardo Santos",3216296272,,sazon.la.hacienda@gmail.com,Si,No,4.5,3,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
776,Sazón La Cazuela,Restaurante,Teusaquillo,Galerías,"Cr 2 #7-51, Galerías",3153961133,,sazon.la.cazuela.bogota@gmail.com,Si,No,5.0,2,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
777,Asadero El Buen Gusto,Restaurante,La Candelaria,Centro Histórico,"Cr 159 #137-82, Centro Histórico",3167325051,,asadero.el.buen.gusto.col@gmail.com,No,Si,3.8,192,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
778,Rincón El Jardín,Restaurante,Engativá,Álamos,"Av 166 #53-52, Álamos",3149111538,,rincon.el.jardin.bogota@outlook.com,Si,No,4.3,0,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
779,Tostado Punto Café,Cafetería,Teusaquillo,Galerías,"Cl 151 #108-9, Galerías",3011493179,,tostado.punto.cafe.bogota@gmail.com,Si,No,4.5,3,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
780,Café Bonito,Cafetería,Bosa,San Pablo,"Cl 77 #110-37 Sur, San Pablo",3138888033,,cafe.bonito@gmail.com,Si,No,4.3,4,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
781,Coffee El Rincón,Cafetería,Los Mártires,Santa Isabel,"Tv 85 #75-22, Santa Isabel",3119615146,6015179569,coffee.el.rincon.bogota@yahoo.com,Si,No,4.1,5,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
782,El Café de La Pausa,Cafetería,Teusaquillo,Palermo,"Cr 162 #86-69, Palermo",3131141845,,el.cafe.de.la.pausa4@gmail.com,Si,No,4.4,0,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
783,Tostado El Descanso,Cafetería,La Candelaria,Centro Histórico,"Cl 179 #113-60, Centro Histórico",3039031458,6012599005,tostado.el.descanso9@gmail.com,Si,No,4.4,3,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
784,El Café de El Molino,Cafetería,San Cristóbal,Bello Horizonte,"Tv 92 #120-34, Bello Horizonte",3239976372,,el.cafe.de.el.molino.col@gmail.com,Si,No,4.2,0,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
785,Cafetería El Expreso,Cafetería,Los Mártires,Los Mártires,"Cr 25 #53-28, Los Mártires",3141622913,6017163396,cafeteria.el.expreso@gmail.com,Si,No,4.3,3,45,MEDIA,Redes Sociales + Pautas Digitales,Pendiente,No,,
786,Studio Hair El Maestro,Peluquería,Usme,Usme Centro,"Tv 37 #118-59 Sur, Usme Centro",3199735049,6012098306,studio.hair.el.maestro.col@gmail.com,Si,No,4.4,4,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
787,Barbería Top Style,Peluquería,Kennedy,Carvajal,"Cl 148 #145-8, Carvajal",3196494958,,barberia.top.style.col@outlook.com,No,Si,3.7,265,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
788,Peluquería Classics,Peluquería,Usaquén,Cedritos,"Av 120 #115-51, Cedritos",3122037906,6015849762,peluqueria.classics46@gmail.com,Si,No,4.1,1,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
789,Studio Hair Nueva Imagen,Peluquería,Kennedy,Américas,"Cl 30 #120-4, Américas",3111094282,6016735656,studio.hair.nueva.imagen4@yahoo.com,Si,No,4.5,0,45,MEDIA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
790,Beauty Aura,Estética,Santa Fe,Voto Nacional,"Tv 101 #13-11, Voto Nacional",3046153639,6012165985,beauty.aura.col@gmail.com,No,Si,3.7,72,45,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
791,Estética D'Lujo,Estética,Suba,Prado Veraniego,"Av 82 #6-36, Prado Veraniego",3209353492,,estetica.d.lujo@gmail.com,Si,No,4.9,7,45,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
792,Studio Renew,Estética,Mártires,Eduardo Santos,"Tv 12 #66-74, Eduardo Santos",3167407848,6014388373,studio.renew50@yahoo.com,Si,No,4.7,5,45,MEDIA,Página Web + Redes Sociales,Pendiente,No,,
793,Odonto Plus,Clínica dental,Bosa,Apogeo,"Cr 101 #86-58 Sur, Apogeo",3112258357,,odonto.plus8@yahoo.com,Si,No,4.2,9,45,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
794,Odontología La Cura,Clínica dental,La Candelaria,Centro Histórico,"Cl 160 #110-85, Centro Histórico",3141951909,,odontologia.la.cura@gmail.com,No,Si,3.7,794,45,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
795,Odontología Blanca Sonrisa,Clínica dental,Mártires,La Pepita,"Tv 23 #111-33, La Pepita",3132917814,,odontologia.blanca.sonri59@hotmail.com,No,Si,3.5,149,45,MEDIA,Página Web + Lead Qualifier Bot,Pendiente,No,,
796,Centro Fitness Alpha,Gimnasio,Kennedy,El Tintal,"Cl 109 #23-46 Sur, El Tintal",3128632872,,centro.fitness.alpha83@gmail.com,Si,No,4.9,9,45,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
797,Fitness Activo,Gimnasio,Mártires,Ricaurte,"Dg 14 #65-81, Ricaurte",3236084374,,fitness.activo5@outlook.com,Si,No,4.4,8,45,MEDIA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
798,Centro Veterinario Animal Care,Veterinaria,Usme,Usme Centro,"Cl 138 #13-39 Sur, Usme Centro",3053681446,,centro.veterinario.anima.bogota@hotmail.com,Si,No,4.7,4,45,MEDIA,Página Web + WhatsApp Bot,Pendiente,No,,
